Survey Year,UNITID,Institution Name,State CD,Classification Name,Classification Other,Sanction Code,Sanction Name,Male Undergraduates,Female Undergraduates,Total Undergraduates,Sport Code,Sport Name,# Participants Men's Team,# Participants Women's Team,# Participants Men Coed Team,# Participants Women Coed Team,Total # Participants Men's Team/Men Coed Team,Total # Participants Women's Team/Women Coed Team,Operating Expenses per Participant/Men's Team,Operating Expenses per Team/Men's Team,Operating Expenses per Participant/Women's Team,Operating Expenses per Team/Women's Team,Total Operating Expenses Men's Team and Women's Team,Operating Expenses per Participant/Men Coed Team,Operating Expenses per Team/Men Coed Team,Operating Expenses per Participant/Women Coed Team,Operating Expenses per Team/Women Coed Team,Total Operating Expenses Men Coed Team/Women Coed Team,Revenues Men's Team,Revenues Women's Team,Total Revenues For Men's Team and Women's Team,Revenues Men Coed Team,Revenues Women Coed Team,Total Revenues Men Coed Team/Women Coed Team,Total Revenues Men's Team and Men Coed Team,Total Revenues Women's Team and Women Coed Team,Total Revenues Men's Team/Women's Team and Coed Team,Expenses Men's Team,Expenses Women's Team,Total Expenses Men's Team and Women's Team,Expenses Men Coed Team,Expenses Women Coed Team,Total Expenses Men Coed Team and Women Coed Team,Total Expenses Men's Team and Men Coed Team,Total Expenses Women's Team and  Women Coed Team,Total Expenses Men's Team/Women's Team and Coed Team
2005,197869,Appalachian State University,NC,2,,1,NCAA,6167,5876,12043,7,Football,116,,,,116,0,7715,894887,0,0,894887,,,,,,4069038,,4069038,,,,4069038,0,4069038,2738109,,2738109,,,,2738109,0,2738109
2005,104151,Arizona State University at the Tempe Campus,AZ,1,,1,NCAA,15881,16984,32865,7,Football,116,,,,116,0,24745,2870443,0,0,2870443,,,,,,24714123,,24714123,,,,24714123,0,24714123,14432662,,14432662,,,,14432662,0,14432662
2005,106458,Arkansas State University-Main Campus,AR,1,,1,NCAA,2996,4198,7194,7,Football,133,,,,133,0,4715,627080,0,0,627080,,,,,,1829277,,1829277,,,,1829277,0,1829277,3572695,,3572695,,,,3572695,0,3572695
2005,100858,Auburn University Main Campus,AL,1,,1,NCAA,8987,8791,17778,7,Football,122,,,,122,0,23478,2864282,0,0,2864282,,,,,,51598921,,51598921,,,,51598921,0,51598921,20063074,,20063074,,,,20063074,0,20063074
2005,150136,Ball State University,IN,1,,1,NCAA,7796,8261,16057,7,Football,110,,,,110,0,6454,709963,0,0,709963,,,,,,1679525,,1679525,,,,1679525,0,1679525,4105817,,4105817,,,,4105817,0,4105817
2005,223232,Baylor University,TX,1,,1,NCAA,4750,6715,11465,7,Football,138,,,,138,0,9082,1253264,0,0,1253264,,,,,,7812122,,7812122,,,,7812122,0,7812122,8535346,,8535346,,,,8535346,0,8535346
2005,142115,Boise State University,ID,1,,1,NCAA,5021,5730,10751,7,Football,102,,,,102,0,10719,1093341,0,0,1093341,,,,,,8542522,,8542522,,,,8542522,0,8542522,4513650,,4513650,,,,4513650,0,4513650
2005,164924,Boston College,MA,1,,1,NCAA,4592,4969,9561,7,Football,103,,,,103,0,33646,3465522,0,0,3465522,,,,,,16496426,,16496426,,,,16496426,0,16496426,15071270,,15071270,,,,15071270,0,15071270
2005,201441,Bowling Green State University-Main Campus,OH,1,,1,NCAA,6693,8321,15014,7,Football,101,,,,101,0,5064,511461,0,0,511461,,,,,,1957598,,1957598,,,,1957598,0,1957598,3763278,,3763278,,,,3763278,0,3763278
2005,230038,Brigham Young University,UT,1,,1,NCAA,13837,13623,27460,7,Football,123,,,,123,0,12505,1538134,0,0,1538134,,,,,,10493561,,10493561,,,,10493561,0,10493561,8567561,,8567561,,,,8567561,0,8567561
2005,110556,California State University-Fresno,CA,1,,1,NCAA,6136,8721,14857,7,Football,100,,,,100,0,19487,1948675,0,0,1948675,,,,,,8389539,,8389539,,,,8389539,0,8389539,6657996,,6657996,,,,6657996,0,6657996
2005,169248,Central Michigan University,MI,1,,1,NCAA,7547,10073,17620,7,Football,109,,,,109,0,4190,456728,0,0,456728,,,,,,1444040,,1444040,,,,1444040,0,1444040,3692553,,3692553,,,,3692553,0,3692553
2005,217882,Clemson University,SC,1,,1,NCAA,7179,6078,13257,7,Football,110,,,,110,0,39665,4363171,0,0,4363171,,,,,,24286331,,24286331,,,,24286331,0,24286331,12638939,,12638939,,,,12638939,0,12638939
2005,126818,Colorado State University,CO,1,,1,NCAA,9137,10088,19225,7,Football,126,,,,126,0,16903,2129720,0,0,2129720,,,,,,4305754,,4305754,,,,4305754,0,4305754,6510525,,6510525,,,,6510525,0,6510525
2005,198419,Duke University,NC,1,,1,NCAA,3357,3113,6470,7,Football,105,,,,105,0,9461,993444,0,0,993444,,,,,,8381452,,8381452,,,,8381452,0,8381452,10052697,,10052697,,,,10052697,0,10052697
2005,198464,East Carolina University,NC,1,,1,NCAA,6446,9386,15832,7,Football,120,,,,120,0,12527,1503255,0,0,1503255,,,,,,4246064,,4246064,,,,4246064,0,4246064,5372624,,5372624,,,,5372624,0,5372624
2005,169798,Eastern Michigan University,MI,1,,1,NCAA,5278,7889,13167,7,Football,91,,,,91,0,6559,596824,0,0,596824,,,,,,2799969,,2799969,,,,2799969,0,2799969,3762665,,3762665,,,,3762665,0,3762665
2005,133669,Florida Atlantic University,FL,1,,1,NCAA,5018,6886,11904,7,Football,130,,,,130,0,7639,993031,0,0,993031,,,,,,2511220,,2511220,,,,2511220,0,2511220,3587551,,3587551,,,,3587551,0,3587551
2005,133951,Florida International University,FL,1,,1,NCAA,8050,10681,18731,7,Football,100,,,,100,0,11979,1197932,0,0,1197932,,,,,,5636102,,5636102,,,,5636102,0,5636102,4717864,,4717864,,,,4717864,0,4717864
2005,134097,Florida State University,FL,1,,1,NCAA,11705,15498,27203,7,Football,110,,,,110,0,15019,1652039,0,0,1652039,,,,,,20449768,,20449768,,,,20449768,0,20449768,9213504,,9213504,,,,9213504,0,9213504
2005,139755,Georgia Institute of Technology-Main Campus,GA,1,,1,NCAA,7886,3106,10992,7,Football,120,,,,120,0,22363,2683569,0,0,2683569,,,,,,9953347,,9953347,,,,9953347,0,9953347,8284908,,8284908,,,,8284908,0,8284908
2005,139931,Georgia Southern University,GA,2,,1,NCAA,6652,6467,13119,7,Football,134,,,,134,0,3680,493070,0,0,493070,,,,,,660182,,660182,,,,660182,0,660182,2681528,,2681528,,,,2681528,0,2681528
2005,151351,Indiana University-Bloomington,IN,1,,1,NCAA,13452,14522,27974,7,Football,108,,,,108,0,14538,1570067,0,0,1570067,,,,,,15389777,,15389777,,,,15389777,0,15389777,10561809,,10561809,,,,10561809,0,10561809
2005,153603,Iowa State University,IA,1,,1,NCAA,10958,8475,19433,7,Football,142,,,,142,0,16307,2315630,0,0,2315630,,,,,,13820271,,13820271,,,,13820271,0,13820271,8708950,,8708950,,,,8708950,0,8708950
2005,155399,Kansas State University,KS,1,,1,NCAA,8497,8022,16519,7,Football,118,,,,118,0,10939,1290780,0,0,1290780,,,,,,18771501,,18771501,,,,18771501,0,18771501,8971751,,8971751,,,,8971751,0,8971751
2005,203517,Kent State University-Kent Campus,OH,1,,1,NCAA,6263,9565,15828,7,Football,104,,,,104,0,4229,439782,0,0,439782,,,,,,824272,,824272,,,,824272,0,824272,3515606,,3515606,,,,3515606,0,3515606
2005,159391,Louisiana State University and Agricultural & Mechanical College,LA,1,,1,NCAA,12387,13361,25748,7,Football,130,,,,130,0,8708,1131985,0,0,1131985,,,,,,39528895,,39528895,,,,39528895,0,39528895,14331867,,14331867,,,,14331867,0,14331867
2005,159647,Louisiana Tech University,LA,1,,1,NCAA,4076,3542,7618,7,Football,102,,,,102,0,9964,1016367,0,0,1016367,,,,,,2187733,,2187733,,,,2187733,0,2187733,3209086,,3209086,,,,3209086,0,3209086
2005,237525,Marshall University,WV,1,,1,NCAA,3625,4565,8190,7,Football,114,,,,114,0,11090,1264260,0,0,1264260,,,,,,6482008,,6482008,,,,6482008,0,6482008,5732484,,5732484,,,,5732484,0,5732484
2005,204024,Miami University-Oxford,OH,1,,1,NCAA,6845,7767,14612,7,Football,104,,,,104,0,5154,536010,0,0,536010,,,,,,4225044,,4225044,,,,4225044,0,4225044,4225044,,4225044,,,,4225044,0,4225044
2005,171100,Michigan State University,MI,1,,1,NCAA,14855,17345,32200,7,Football,104,,,,104,0,21021,2186139,0,0,2186139,,,,,,33585383,,33585383,,,,33585383,0,33585383,15910445,,15910445,,,,15910445,0,15910445
2005,220978,Middle Tennessee State University,TN,1,,1,NCAA,8217,9074,17291,7,Football,129,,,,129,0,5062,653034,0,0,653034,,,,,,4750866,,4750866,,,,4750866,0,4750866,4750866,,4750866,,,,4750866,0,4750866
2005,176080,Mississippi State University,MS,1,,1,NCAA,5840,5258,11098,7,Football,118,,,,118,0,8079,953325,0,0,953325,,,,,,12741470,,12741470,,,,12741470,0,12741470,7185069,,7185069,,,,7185069,0,7185069
2005,188030,New Mexico State University-Main Campus,NM,1,,1,NCAA,4614,5624,10238,7,Football,103,,,,103,0,11288,1162673,0,0,1162673,,,,,,3242500,,3242500,,,,3242500,0,3242500,4104181,,4104181,,,,4104181,0,4104181
2005,199157,North Carolina Central University,NC,4,,1,NCAA,1768,3237,5005,7,Football,93,,,,93,0,866,80562,0,0,80562,,,,,,316883,,316883,,,,316883,0,316883,750344,,750344,,,,750344,0,750344
2005,199193,North Carolina State University at Raleigh,NC,1,,1,NCAA,10998,8228,19226,7,Football,115,,,,115,0,10271,1181159,0,0,1181159,,,,,,15300451,,15300451,,,,15300451,0,15300451,8028548,,8028548,,,,8028548,0,8028548
2005,147703,Northern Illinois University,IL,1,,1,NCAA,7950,8659,16609,7,Football,110,,,,110,0,7454,819893,0,0,819893,,,,,,2265844,,2265844,,,,2265844,0,2265844,4432466,,4432466,,,,4432466,0,4432466
2005,147767,Northwestern University,IL,1,,1,NCAA,3817,4228,8045,7,Football,98,,,,98,0,20976,2055694,0,0,2055694,,,,,,17098685,,17098685,,,,17098685,0,17098685,10809964,,10809964,,,,10809964,0,10809964
2005,204796,Ohio State University-Main Campus,OH,1,,1,NCAA,17773,16044,33817,7,Football,104,,,,104,0,45630,4745494,0,0,4745494,,,,,,60773537,,60773537,,,,60773537,0,60773537,32288865,,32288865,,,,32288865,0,32288865
2005,204857,Ohio University-Main Campus,OH,1,,1,NCAA,7685,8409,16094,7,Football,107,,,,107,0,10117,1082469,0,0,1082469,,,,,,2353407,,2353407,,,,2353407,0,2353407,4265821,,4265821,,,,4265821,0,4265821
2005,207388,Oklahoma State University-Main Campus,OK,1,,1,NCAA,8652,8089,16741,7,Football,108,,,,108,0,12422,1341549,0,0,1341549,,,,,,16917935,,16917935,,,,16917935,0,16917935,8136251,,8136251,,,,8136251,0,8136251
2005,209542,Oregon State University,OR,1,,1,NCAA,7314,6377,13691,7,Football,105,,,,105,0,11228,1178933,0,0,1178933,,,,,,23915841,,23915841,,,,23915841,0,23915841,8139245,,8139245,,,,8139245,0,8139245
2005,214777,Pennsylvania State University-Main Campus,PA,1,,1,NCAA,18013,15195,33208,7,Football,124,,,,124,0,16203,2009111,0,0,2009111,,,,,,40555791,,40555791,,,,40555791,0,40555791,14140666,,14140666,,,,14140666,0,14140666
2005,243780,Purdue University-Main Campus,IN,1,,1,NCAA,17811,11902,29713,7,Football,101,,,,101,0,21257,2146996,0,0,2146996,,,,,,22192457,,22192457,,,,22192457,0,22192457,11228193,,11228193,,,,11228193,0,11228193
2005,227757,Rice University,TX,1,,1,NCAA,1581,1476,3057,7,Football,93,,,,93,0,11590,1077910,0,0,1077910,,,,,,5752317,,5752317,,,,5752317,0,5752317,9062201,,9062201,,,,9062201,0,9062201
2005,186380,Rutgers University-New Brunswick/Piscataway,NJ,1,,1,NCAA,11971,12390,24361,7,Football,113,,,,113,0,36692,4146219,0,0,4146219,,,,,,13065630,,13065630,,,,13065630,0,13065630,13065630,,13065630,,,,13065630,0,13065630
2005,122409,San Diego State University,CA,1,,1,NCAA,8896,12600,21496,7,Football,112,,,,112,0,12611,1412409,0,0,1412409,,,,,,5663041,,5663041,,,,5663041,0,5663041,7306987,,7306987,,,,7306987,0,7306987
2005,122755,San Jose State University,CA,1,,1,NCAA,8424,8526,16950,7,Football,97,,,,97,0,18607,1804875,0,0,1804875,,,,,,949214,,949214,,,,949214,0,949214,4556193,,4556193,,,,4556193,0,4556193
2005,228246,Southern Methodist University,TX,1,,1,NCAA,2799,3327,6126,7,Football,125,,,,125,0,8044,1005522,0,0,1005522,,,,,,10710092,,10710092,,,,10710092,0,10710092,10710092,,10710092,,,,10710092,0,10710092
2005,243744,Stanford University,CA,1,,1,NCAA,3436,3079,6515,7,Football,106,,,,106,0,25071,2657512,0,0,2657512,,,,,,11500898,,11500898,,,,11500898,0,11500898,12533439,,12533439,,,,12533439,0,12533439
2005,196088,SUNY at Buffalo,NY,1,,1,NCAA,9116,7795,16911,7,Football,101,,,,101,0,9971,1007075,0,0,1007075,,,,,,670647,,670647,,,,670647,0,670647,4082626,,4082626,,,,4082626,0,4082626
2005,196413,Syracuse University,NY,1,,1,NCAA,5294,6834,12128,7,Football,109,,,,109,0,20567,2241808,0,0,2241808,,,,,,19054865,,19054865,,,,19054865,0,19054865,14554800,,14554800,,,,14554800,0,14554800
2005,216339,Temple University,PA,1,,1,NCAA,9123,11813,20936,7,Football,104,,,,104,0,14705,1529283,0,0,1529283,,,,,,8870577,,8870577,,,,8870577,0,8870577,8870577,,8870577,,,,8870577,0,8870577
2005,228723,Texas A & M University,TX,1,,1,NCAA,16764,16321,33085,7,Football,159,,,,159,0,21917,3484747,0,0,3484747,,,,,,36086026,,36086026,,,,36086026,0,36086026,13616098,,13616098,,,,13616098,0,13616098
2005,228875,Texas Christian University,TX,1,,1,NCAA,2654,4064,6718,7,Football,127,,,,127,0,18662,2370105,0,0,2370105,,,,,,12155447,,12155447,,,,12155447,0,12155447,12155447,,12155447,,,,12155447,0,12155447
2005,228459,Texas State University-San Marcos,TX,2,,1,NCAA,8315,10157,18472,7,Football,107,,,,107,0,6490,694461,0,0,694461,,,,,,1092362,,1092362,,,,1092362,0,1092362,2437289,,2437289,,,,2437289,0,2437289
2005,229115,Texas Tech University,TX,1,,1,NCAA,11405,9416,20821,7,Football,125,,,,125,0,18086,2260787,0,0,2260787,,,,,,18710471,,18710471,,,,18710471,0,18710471,18530566,,18530566,,,,18530566,0,18530566
2005,100751,The University of Alabama,AL,1,,1,NCAA,7421,8411,15832,7,Football,138,,,,138,0,33981,4689437,0,0,4689437,,,,,,44426312,,44426312,,,,44426312,0,44426312,16705255,,16705255,,,,16705255,0,16705255
2005,221759,The University of Tennessee,TN,1,,1,NCAA,9194,9545,18739,7,Football,143,,,,143,0,10803,1544805,0,0,1544805,,,,,,27732427,,27732427,,,,27732427,0,27732427,12224675,,12224675,,,,12224675,0,12224675
2005,228778,The University of Texas at Austin,TX,1,,1,NCAA,15973,17709,33682,7,Football,125,,,,125,0,35295,4411900,0,0,4411900,,,,,,60880069,,60880069,,,,60880069,0,60880069,18425454,,18425454,,,,18425454,0,18425454
2005,228796,The University of Texas at El Paso,TX,1,,1,NCAA,5029,5946,10975,7,Football,113,,,,113,0,16987,1919552,0,0,1919552,,,,,,7711299,,7711299,,,,7711299,0,7711299,6507291,,6507291,,,,6507291,0,6507291
2005,102368,Troy University,AL,1,,1,NCAA,3331,5064,8395,7,Football,144,,,,144,0,3592,517302,0,0,517302,,,,,,3452351,,3452351,,,,3452351,0,3452351,4172853,,4172853,,,,4172853,0,4172853
2005,160755,Tulane University of Louisiana,LA,1,,1,NCAA,,,,7,Football,95,,,,95,0,5462,518933,0,0,518933,,,,,,3036695,,3036695,,,,3036695,0,3036695,5286518,,5286518,,,,5286518,0,5286518
2005,200800,University of Akron Main Campus,OH,1,,1,NCAA,6138,6497,12635,7,Football,94,,,,94,0,10701,1005878,0,0,1005878,,,,,,740749,,740749,,,,740749,0,740749,4072698,,4072698,,,,4072698,0,4072698
2005,100663,University of Alabama at Birmingham,AL,1,,1,NCAA,3124,4935,8059,7,Football,114,,,,114,0,6670,760410,0,0,760410,,,,,,4469854,,4469854,,,,4469854,0,4469854,4777178,,4777178,,,,4777178,0,4777178
2005,104179,University of Arizona,AZ,1,,1,NCAA,11491,13234,24725,7,Football,107,,,,107,0,15721,1682132,0,0,1682132,,,,,,15391671,,15391671,,,,15391671,0,15391671,8057844,,8057844,,,,8057844,0,8057844
2005,106397,University of Arkansas Main Campus,AR,1,,1,NCAA,5919,5824,11743,7,Football,125,,,,125,0,16206,2025795,0,0,2025795,,,,,,28466785,,28466785,,,,28466785,0,28466785,13038917,,13038917,,,,13038917,0,13038917
2005,110635,University of California-Berkeley,CA,1,,1,NCAA,10274,12021,22295,7,Football,109,,,,109,0,32286,3519139,0,0,3519139,,,,,,18053243,,18053243,,,,18053243,0,18053243,12438345,,12438345,,,,12438345,0,12438345
2005,110662,University of California-Los Angeles,CA,1,,1,NCAA,10327,13525,23852,7,Football,120,,,,120,0,20627,2475228,0,0,2475228,,,,,,19601767,,19601767,,,,19601767,0,19601767,13458173,,13458173,,,,13458173,0,13458173
2005,132903,University of Central Florida,FL,1,,1,NCAA,12816,15805,28621,7,Football,118,,,,118,0,6979,823513,0,0,823513,,,,,,7878139,,7878139,,,,7878139,0,7878139,7176309,,7176309,,,,7176309,0,7176309
2005,201885,University of Cincinnati-Main Campus,OH,1,,1,NCAA,8453,7645,16098,7,Football,105,,,,105,0,17892,1878608,0,0,1878608,,,,,,4856257,,4856257,,,,4856257,0,4856257,7842760,,7842760,,,,7842760,0,7842760
2005,126614,University of Colorado at Boulder,CO,1,,1,NCAA,12513,11260,23773,7,Football,112,,,,112,0,29921,3351153,0,0,3351153,,,,,,23577859,,23577859,,,,23577859,0,23577859,15942092,,15942092,,,,15942092,0,15942092
2005,129020,University of Connecticut,CT,1,,1,NCAA,7207,8089,15296,7,Football,110,,,,110,0,34520,3797151,0,0,3797151,,,,,,12394947,,12394947,,,,12394947,0,12394947,10172761,,10172761,,,,10172761,0,10172761
2005,134130,University of Florida,FL,1,,1,NCAA,14615,17335,31950,7,Football,125,,,,125,0,34857,4357064,0,0,4357064,,,,,,48194552,,48194552,,,,48194552,0,48194552,15824747,,15824747,,,,15824747,0,15824747
2005,139959,University of Georgia,GA,1,,1,NCAA,9767,12963,22730,7,Football,132,,,,132,0,43694,5767556,0,0,5767556,,,,,,58661538,,58661538,,,,58661538,0,58661538,14553454,,14553454,,,,14553454,0,14553454
2005,141574,University of Hawaii at Manoa,HI,1,,1,NCAA,5255,6602,11857,7,Football,120,,,,120,0,15155,1818607,0,0,1818607,,,,,,5412764,,5412764,,,,5412764,0,5412764,6095601,,6095601,,,,6095601,0,6095601
2005,225511,University of Houston,TX,1,,1,NCAA,9383,10483,19866,7,Football,126,,,,126,0,11755,1481172,0,0,1481172,,,,,,2461588,,2461588,,,,2461588,0,2461588,6321664,,6321664,,,,6321664,0,6321664
2005,142285,University of Idaho,ID,1,,1,NCAA,4599,3781,8380,7,Football,116,,,,116,0,4731,548814,0,0,548814,,,,,,2456546,,2456546,,,,2456546,0,2456546,2841561,,2841561,,,,2841561,0,2841561
2005,145637,University of Illinois at Urbana-Champaign,IL,1,,1,NCAA,15903,14009,29912,7,Football,109,,,,109,0,12622,1375757,0,0,1375757,,,,,,19066406,,19066406,,,,19066406,0,19066406,8397371,,8397371,,,,8397371,0,8397371
2005,153658,University of Iowa,IA,1,,1,NCAA,8485,9709,18194,7,Football,136,,,,136,0,30395,4133760,0,0,4133760,,,,,,31810059,,31810059,,,,31810059,0,31810059,20848711,,20848711,,,,20848711,0,20848711
2005,155317,University of Kansas Main Campus,KS,1,,1,NCAA,9287,9232,18519,7,Football,134,,,,134,0,18055,2419309,0,0,2419309,,,,,,11603739,,11603739,,,,11603739,0,11603739,10299787,,10299787,,,,10299787,0,10299787
2005,157085,University of Kentucky,KY,1,,1,NCAA,8197,8853,17050,7,Football,133,,,,133,0,9016,1199169,0,0,1199169,,,,,,19793174,,19793174,,,,19793174,0,19793174,9311195,,9311195,,,,9311195,0,9311195
2005,160658,University of Louisiana at Lafayette,LA,1,,1,NCAA,5485,7441,12926,7,Football,112,,,,112,0,5462,611699,0,0,611699,,,,,,1484262,,1484262,,,,1484262,0,1484262,2747293,,2747293,,,,2747293,0,2747293
2005,159993,University of Louisiana at Monroe,LA,1,,1,NCAA,2369,4048,6417,7,Football,99,,,,99,0,5347,529388,0,0,529388,,,,,,2063937,,2063937,,,,2063937,0,2063937,2538063,,2538063,,,,2538063,0,2538063
2005,157289,University of Louisville,KY,1,,1,NCAA,5323,6118,11441,7,Football,115,,,,115,0,20321,2336932,0,0,2336932,,,,,,16331615,,16331615,,,,16331615,0,16331615,10500469,,10500469,,,,10500469,0,10500469
2005,166629,University of Massachusetts-Amherst,MA,2,,1,NCAA,9140,8914,18054,7,Football,96,,,,96,0,5845,561087,0,0,561087,,,,,,388812,,388812,,,,388812,0,388812,3318205,,3318205,,,,3318205,0,3318205
2005,220862,University of Memphis,TN,1,,1,NCAA,4634,6934,11568,7,Football,105,,,,105,0,11436,1200752,0,0,1200752,,,,,,5098671,,5098671,,,,5098671,0,5098671,7077845,,7077845,,,,7077845,0,7077845
2005,135726,University of Miami,FL,1,,1,NCAA,4250,5516,9766,7,Football,106,,,,106,0,20395,2161861,0,0,2161861,,,,,,15512749,,15512749,,,,15512749,0,15512749,15269057,,15269057,,,,15269057,0,15269057
2005,170976,University of Michigan-Ann Arbor,MI,1,,1,NCAA,12074,12372,24446,7,Football,116,,,,116,0,24180,2804878,0,0,2804878,,,,,,50365537,,50365537,,,,50365537,0,50365537,12842545,,12842545,,,,12842545,0,12842545
2005,174066,University of Minnesota-Twin Cities,MN,1,,1,NCAA,12634,14323,26957,7,Football,115,,,,115,0,12803,1472337,0,0,1472337,,,,,,16679279,,16679279,,,,16679279,0,16679279,7890070,,7890070,,,,7890070,0,7890070
2005,176017,University of Mississippi Main Campus,MS,1,,1,NCAA,5288,5855,11143,7,Football,103,,,,103,0,11804,1215822,0,0,1215822,,,,,,16563825,,16563825,,,,16563825,0,16563825,6755180,,6755180,,,,6755180,0,6755180
2005,178396,University of Missouri-Columbia,MO,1,,1,NCAA,9627,10338,19965,7,Football,128,,,,128,0,11134,1425166,0,0,1425166,,,,,,14977244,,14977244,,,,14977244,0,14977244,7135461,,7135461,,,,7135461,0,7135461
2005,181464,University of Nebraska at Lincoln,NE,1,,1,NCAA,8339,7429,15768,7,Football,127,,,,127,0,17722,2250656,0,0,2250656,,,,,,22404640,,22404640,,,,22404640,0,22404640,11082406,,11082406,,,,11082406,0,11082406
2005,182281,University of Nevada-Las Vegas,NV,1,,1,NCAA,6873,8950,15823,7,Football,114,,,,114,0,10121,1153737,0,0,1153737,,,,,,2122421,,2122421,,,,2122421,0,2122421,5847954,,5847954,,,,5847954,0,5847954
2005,182290,University of Nevada-Reno,NV,1,,1,NCAA,4600,5657,10257,7,Football,101,,,,101,0,10644,1075065,0,0,1075065,,,,,,3583907,,3583907,,,,3583907,0,3583907,4711780,,4711780,,,,4711780,0,4711780
2005,187985,University of New Mexico-Main Campus,NM,1,,1,NCAA,6273,8566,14839,7,Football,129,,,,129,0,8268,1066604,0,0,1066604,,,,,,7245875,,7245875,,,,7245875,0,7245875,4822248,,4822248,,,,4822248,0,4822248
2005,199120,University of North Carolina at Chapel Hill,NC,1,,1,NCAA,6589,9322,15911,7,Football,123,,,,123,0,10901,1340764,0,0,1340764,,,,,,17407010,,17407010,,,,17407010,0,17407010,10078439,,10078439,,,,10078439,0,10078439
2005,227216,University of North Texas,TX,1,,1,NCAA,8668,11112,19780,7,Football,114,,,,114,0,5376,612892,0,0,612892,,,,,,1502423,,1502423,,,,1502423,0,1502423,3200523,,3200523,,,,3200523,0,3200523
2005,152080,University of Notre Dame,IN,1,,1,NCAA,4383,3877,8260,7,Football,98,,,,98,0,41817,4098052,0,0,4098052,,,,,,61463627,,61463627,,,,61463627,0,61463627,17973037,,17973037,,,,17973037,0,17973037
2005,207500,University of Oklahoma Norman Campus,OK,1,,1,NCAA,8931,8724,17655,7,Football,125,,,,125,0,9150,1143786,0,0,1143786,,,,,,33757486,,33757486,,,,33757486,0,33757486,13834164,,13834164,,,,13834164,0,13834164
2005,209551,University of Oregon,OR,1,,1,NCAA,7086,7910,14996,7,Football,126,,,,126,0,8029,1011591,0,0,1011591,,,,,,18939177,,18939177,,,,18939177,0,18939177,12732315,,12732315,,,,12732315,0,12732315
2005,215293,University of Pittsburgh-Main Campus,PA,1,,1,NCAA,7368,7732,15100,7,Football,113,,,,113,0,18905,2136260,0,0,2136260,,,,,,19768430,,19768430,,,,19768430,0,19768430,11811071,,11811071,,,,11811071,0,11811071
2005,218663,University of South Carolina-Columbia,SC,1,,1,NCAA,7425,8974,16399,7,Football,117,,,,117,0,11375,1330895,0,0,1330895,,,,,,33051529,,33051529,,,,33051529,0,33051529,13296661,,13296661,,,,13296661,0,13296661
2005,137351,University of South Florida,FL,1,,1,NCAA,9804,14141,23945,7,Football,111,,,,111,0,14910,1655054,0,0,1655054,,,,,,8828336,,8828336,,,,8828336,0,8828336,6668203,,6668203,,,,6668203,0,6668203
